lesbian	loss	5	false
lesbian	lost	4	false
lesbian	love	6	false
lesbian	representing	7	true
lesbian	asked	8	true
lesbian	another	14	true
lesbian	great	5	false
lesbian	head	8	true
lesbian	families	11	true
lesbian	hundreds	6	false
lesbian	guardianship	4	false
lesbian	homosexuality	11	true
lesbian	held	11	true
lesbian	help	7	true
lesbian	ended	5	false
lesbian	audience	4	false
lesbian	mothers	7	true
lesbian	depict	4	false
lesbian	based	9	true
lesbian	sendup	4	false
lesbian	first	45	true
lesbian	handle	4	false
lesbian	blessing	5	false
lesbian	radical	4	false
lesbian	housing	5	false
lesbian	learned	4	false
lesbian	important	5	false
lesbian	front	4	false
lesbian	plans	5	false
lesbian	high	8	true
lesbian	parents	18	true
lesbian	plays	8	true
lesbian	social	5	false
lesbian	sexuality	4	false
lesbian	personnel	4	false
lesbian	capital	5	false
lesbian	university	9	true
lesbian	marchers	10	true
lesbian	titles	5	false
lesbian	served	4	false
lesbian	granted	6	false
lesbian	recently	5	false
lesbian	still	6	false
lesbian	family	11	true
lesbian	board	7	true
lesbian	used	4	false
lesbian	months	6	false
lesbian	support	17	true
lesbian	brighter	4	false
lesbian	days	6	false
lesbian	members	25	true
lesbian	cause	4	false
lesbian	given	5	false
lesbian	group	61	true
lesbian	hold	8	true
lesbian	home	11	true
lesbian	marching	7	true
lesbian	hope	4	false
lesbian	heard	4	false
lesbian	sought	4	false
lesbian	people	35	true
lesbian	lawsuit	7	true
lesbian	commitment	5	false
lesbian	movement	6	false
lesbian	partners	17	true
lesbian	leader	7	true
lesbian	deal	8	true
lesbian	battle	6	false
lesbian	living	9	true
lesbian	several	9	true
lesbian	deny	5	false
lesbian	story	8	true
lesbian	women	28	true
lesbian	woman	33	true
lesbian	synagogue	14	true
lesbian	planned	5	false
lesbian	stereotypes	5	false
lesbian	concerns	5	false
lesbian	made	8	true
lesbian	status	4	false
lesbian	nurse	4	false
lesbian	released	8	true
lesbian	male	4	false
lesbian	many	13	true
lesbian	abortion	4	false
lesbian	openly	18	true
lesbian	study	10	true
lesbian	died	11	true
lesbian	voted	7	true
lesbian	military	17	true
lesbian	disclose	4	false
lesbian	early	8	true
lesbian	13th	9	true
lesbian	president	13	true
lesbian	actually	4	false
lesbian	largely	5	false
lesbian	daughter	7	true
lesbian	largest	18	true
lesbian	founder	6	false
lesbian	founded	5	false
lesbian	world	6	false
lesbian	married	7	true
lesbian	publication	7	true
lesbian	consumers	12	true
lesbian	episode	4	false
lesbian	inclusion	4	false
lesbian	asserts	4	false
lesbian	approved	4	false
lesbian	address	5	false
lesbian	district	5	false
lesbian	controversial	4	false
lesbian	teaching	4	false
lesbian	down	11	true
lesbian	recommendations	4	false
lesbian	faculty	4	false
lesbian	division	4	false
lesbian	advocates	8	true
lesbian	toward	4	false
lesbian	books	4	false
lesbian	include	7	true
lesbian	discrimination	20	true
lesbian	against	36	true
lesbian	very	6	false
lesbian	ruling	9	true
lesbian	speaking	4	false
lesbian	chorus	4	false
lesbian	spending	6	false
lesbian	followed	4	false
lesbian	crimes	5	false
lesbian	mainstream	7	true
lesbian	series	10	true
lesbian	scheduled	4	false
lesbian	father	6	false
lesbian	again	7	true
lesbian	future	7	true
lesbian	always	5	false
lesbian	more	43	true
lesbian	most	29	true
lesbian	move	6	false
lesbian	little	9	true
lesbian	tomorrow	4	false
lesbian	newspaper	4	false
lesbian	permit	4	false
lesbian	moment	9	true
lesbian	services	5	false
lesbian	campus	4	false
lesbian	spokeswoman	4	false
lesbian	includes	6	false
lesbian	benefit	11	true
lesbian	admitted	4	false
lesbian	least	6	false
lesbian	companion	4	false
lesbian	might	6	false
lesbian	former	13	true
lesbian	looking	8	true
lesbian	advertisers	4	false
lesbian	determination	5	false
lesbian	closet	4	false
lesbian	youth	19	true
lesbian	much	4	false
lesbian	weekly	5	false
lesbian	young	15	true
lesbian	youths	4	false
lesbian	magazine	23	true
lesbian	documentary	5	false
lesbian	particularly	5	false
lesbian	must	5	false
lesbian	court	17	true
lesbian	outlaws	4	false
lesbian	lyrics	5	false
lesbian	college	4	false
lesbian	heterosexual	13	true
lesbian	read	4	false
lesbian	reason	6	false
lesbian	annual	23	true
lesbian	information	5	false
lesbian	better	7	true
lesbian	discharged	6	false
lesbian	became	6	false
lesbian	beautiful	4	false
lesbian	memory	4	false
lesbian	establish	4	false
lesbian	misstated	4	false
lesbian	available	4	false
lesbian	especially	5	false
lesbian	person	5	false
lesbian	policy	10	true
lesbian	police	10	true
lesbian	star	4	false
lesbian	teacher	7	true
lesbian	night	7	true
lesbian	step	4	false
lesbian	seems	4	false
lesbian	planning	7	true
lesbian	adoption	5	false
lesbian	legal	7	true
lesbian	television	12	true
lesbian	recognition	4	false
lesbian	such	15	true
lesbian	forces	4	false
lesbian	movies	5	false
lesbian	suit	8	true
lesbian	am	5	false
lesbian	extend	4	false
lesbian	panel	5	false
lesbian	food	4	false
lesbian	partner	19	true
lesbian	lived	6	false
lesbian	lives	6	false
lesbian	student	7	true
lesbian	decision	13	true
lesbian	conference	11	true
lesbian	up	17	true
lesbian	country	13	true
lesbian	activist	4	false
lesbian	groups	35	true
lesbian	visibility	4	false
lesbian	pastor	4	false
lesbian	employees	15	true
lesbian	video	4	false
lesbian	yesterday	32	true
lesbian	wedding	6	false
lesbian	troupe	4	false
lesbian	public	16	true
lesbian	act	7	true
lesbian	free	4	false
lesbian	age	4	false
lesbian	ago	13	true
lesbian	any	8	true
lesbian	culture	6	false
lesbian	thought	8	true
lesbian	paper	4	false
lesbian	art	6	false
lesbian	ask	6	false
lesbian	providing	4	false
lesbian	name	7	true
lesbian	supporters	10	true
lesbian	article	18	true
lesbian	enough	4	false
lesbian	number	5	false
lesbian	bad	4	false
lesbian	ban	7	true
lesbian	bar	7	true
lesbian	filled	4	false
lesbian	couples	28	true
lesbian	saying	7	true
lesbian	advocacy	5	false
lesbian	popular	4	false
lesbian	heroines	4	false
lesbian	big	7	true
lesbian	offer	5	false
lesbian	party	4	false
lesbian	boy	6	false
lesbian	brought	10	true
lesbian	advocate	4	false
lesbian	role	5	false
lesbian	readers	8	true
lesbian	once	4	false
lesbian	taking	4	false
lesbian	order	8	true
lesbian	only	16	true
lesbian	studies	15	true
lesbian	bisexual	34	true
lesbian	think	13	true
lesbian	lover	13	true
lesbian	shown	5	false
lesbian	day	6	false
lesbian	third	5	false
lesbian	residents	7	true
lesbian	month	11	true
lesbian	title	8	true
lesbian	known	11	true
lesbian	open	9	true
lesbian	money	8	true
lesbian	interest	5	false
lesbian	among	10	true
lesbian	themselves	8	true
lesbian	female	9	true
lesbian	congregation	4	false
lesbian	themes	8	true
lesbian	community	26	true
lesbian	disabled	4	false
lesbian	minister	4	false
lesbian	end	10	true
lesbian	education	5	false
lesbian	wanted	6	false
lesbian	black	19	true
lesbian	next	11	true
lesbian	news	12	true
lesbian	far	4	false
lesbian	commercials	4	false
lesbian	few	4	false
lesbian	homosexuals	11	true
lesbian	outside	4	false
lesbian	candidate	6	false
lesbian	sexual	10	true
lesbian	begins	4	false
lesbian	sister	6	false
lesbian	second	4	false
lesbian	author	6	false
lesbian	violence	7	true
lesbian	gay	599	true
lesbian	force	9	true
lesbian	conservatives	4	false
lesbian	get	7	true
lesbian	appeals	5	false
lesbian	almost	6	false
lesbian	want	7	true
lesbian	take	11	true
lesbian	found	9	true
lesbian	predominantly	6	false
lesbian	school	17	true
lesbian	member	8	true
lesbian	serve	4	false
lesbian	celebrate	5	false
lesbian	visits	4	false
lesbian	able	4	false
lesbian	movie	7	true
lesbian	concerned	4	false
lesbian	mourns	5	false
lesbian	friends	8	true
lesbian	body	5	false
lesbian	present	6	false
lesbian	organizers	19	true
lesbian	officer	8	true
lesbian	mourn	5	false
lesbian	book	8	true
lesbian	letter	8	true
lesbian	difficulty	4	false
lesbian	images	4	false
lesbian	kind	7	true
lesbian	both	4	false
lesbian	job	12	true
lesbian	organizations	17	true
lesbian	kiss	4	false
lesbian	denomination	4	false
lesbian	parade	33	true
lesbian	foresight	5	false
lesbian	weekend	4	false
lesbian	workshops	4	false
lesbian	heroine	5	false
lesbian	week	21	true
lesbian	well	12	true
lesbian	children	22	true
lesbian	review	4	false
lesbian	guide	5	false
lesbian	law	13	true
lesbian	sidelines	4	false
lesbian	three	16	true
lesbian	including	14	true
lesbian	probably	4	false
lesbian	man	16	true
lesbian	tell	6	false
lesbian	may	22	true
lesbian	comedy	5	false
lesbian	created	5	false
lesbian	men	19	true
lesbian	allow	11	true
lesbian	anti-gay	7	true
lesbian	writing	7	true
lesbian	veterans	4	false
lesbian	thousands	7	true
lesbian	murderer	4	false
lesbian	new	18	true
lesbian	lesbians	21	true
lesbian	students	25	true
lesbian	unmarried	5	false
lesbian	often	4	false
lesbian	now	17	true
lesbian	barring	4	false
lesbian	singer	4	false
lesbian	rights	47	true
lesbian	declared	6	false
lesbian	alone	4	false
lesbian	issue	8	true
lesbian	off	12	true
lesbian	claim	6	false
lesbian	old	7	true
lesbian	aimed	20	true
lesbian	one	40	true
lesbian	gave	7	true
lesbian	become	10	true
lesbian	literature	4	false
lesbian	political	12	true
lesbian	out	43	true
lesbian	unions	6	false
lesbian	own	12	true
lesbian	know	7	true
lesbian	without	8	true
lesbian	chapter	7	true
lesbian	committed	6	false
lesbian	victory	7	true
lesbian	committee	7	true
lesbian	novel	4	false
lesbian	service	13	true
lesbian	homophobic	5	false
lesbian	even	12	true
lesbian	homophobia	7	true
lesbian	major	7	true
lesbian	executive	13	true
lesbian	time	15	true
lesbian	health	14	true
lesbian	writers	5	false
lesbian	coming	10	true
lesbian	headed	4	false
lesbian	agenda	5	false
lesbian	elected	10	true
lesbian	according	7	true
lesbian	weeks	5	false
lesbian	run	4	false
lesbian	taken	5	false
lesbian	takes	6	false
lesbian	see	6	false
lesbian	estimated	4	false
lesbian	sex	8	true
lesbian	marriages	5	false
lesbian	directed	5	false
lesbian	director	21	true
lesbian	large	4	false
lesbian	son	7	true
lesbian	bookstore	8	true
lesbian	sponsored	6	false
lesbian	leaders	25	true
lesbian	officers	5	false
lesbian	orientation	9	true
lesbian	played	5	false
lesbian	schools	6	false
lesbian	communities	7	true
lesbian	ceremony	10	true
lesbian	same	10	true
lesbian	page	5	false
lesbian	too	9	true
lesbian	center	17	true
lesbian	spirit	7	true
lesbian	part	14	true
lesbian	boycott	4	false
lesbian	two	28	true
lesbian	path	4	false
lesbian	participate	7	true
lesbian	required	7	true
lesbian	appeal	4	false
lesbian	build	4	false
lesbian	sections	6	false
lesbian	right	13	true
lesbian	activists	4	false
lesbian	leading	5	false
lesbian	marched	5	false
lesbian	invited	4	false
lesbian	wrote	6	false
lesbian	work	11	true
lesbian	told	11	true
lesbian	judge	14	true
lesbian	special	6	false
lesbian	called	19	true
lesbian	chairman	4	false
lesbian	town	6	false
lesbian	girl	5	false
lesbian	election	7	true
lesbian	give	9	true
lesbian	way	5	false
lesbian	exclude	5	false
lesbian	issues	15	true
lesbian	attention	4	false
lesbian	denied	10	true
lesbian	parent	5	false
lesbian	never	4	false
lesbian	seek	6	false
lesbian	started	5	false
lesbian	joint	4	false
lesbian	separate	4	false
lesbian	meeting	7	true
lesbian	transgender	6	false
lesbian	began	5	false
lesbian	sent	4	false
lesbian	defeated	4	false
lesbian	rejected	5	false
lesbian	population	5	false
lesbian	lights	4	false
lesbian	together	8	true
lesbian	within	5	false
lesbian	true	4	false
lesbian	named	4	false
lesbian	programs	5	false
lesbian	during	16	true
lesbian	event	12	true
lesbian	lawyers	4	false
lesbian	things	9	true
lesbian	cultural	5	false
lesbian	couple	20	true
lesbian	years	36	true
lesbian	other	31	true
lesbian	came	11	true
lesbian	call	5	false
lesbian	mother	21	true
lesbian	history	11	true
lesbian	case	6	false
lesbian	banner	8	true
lesbian	card	4	false
lesbian	active	4	false
lesbian	care	4	false
lesbian	described	5	false
lesbian	march	36	true
lesbian	action	9	true
lesbian	pointed	5	false
lesbian	fact	5	false
lesbian	face	5	false
lesbian	awards	4	false
lesbian	resolution	4	false
lesbian	lovers	4	false
lesbian	local	8	true
lesbian	award	4	false
lesbian	good	8	true
lesbian	voters	7	true
lesbian	show	14	true
lesbian	actress	7	true
lesbian	sponsor	4	false
lesbian	national	22	true
lesbian	jobs	4	false
lesbian	domestic	12	true
lesbian	artists	7	true
lesbian	being	18	true
lesbian	relationship	12	true
lesbian	demonstrate	7	true
lesbian	identity	5	false
lesbian	should	9	true
lesbian	year	24	true
lesbian	characters	9	true
lesbian	considering	4	false
lesbian	plan	5	false
lesbian	harassment	4	false
lesbian	involved	5	false
lesbian	politics	4	false
lesbian	lawyer	5	false
lesbian	recommended	4	false
lesbian	seeking	5	false
lesbian	nation	16	true
lesbian	recent	9	true
lesbian	sitcom	5	false
lesbian	character	17	true
lesbian	continues	4	false
lesbian	felt	7	true
lesbian	dress	4	false
lesbian	whole	7	true
lesbian	politically	5	false
lesbian	million	7	true
lesbian	tonight	5	false
lesbian	last	38	true
lesbian	having	4	false
lesbian	before	13	true
lesbian	awareness	4	false
lesbian	publications	10	true
lesbian	eight	5	false
lesbian	child	12	true
lesbian	church	11	true
lesbian	chief	7	true
lesbian	respect	5	false
lesbian	program	11	true
lesbian	identify	5	false
lesbian	city	21	true
lesbian	barred	7	true
lesbian	today	49	true
lesbian	general	6	false
lesbian	trying	7	true
lesbian	significant	8	true
lesbian	some	26	true
lesbian	just	11	true
lesbian	civil	15	true
lesbian	report	9	true
lesbian	summer	4	false
lesbian	incidents	4	false
lesbian	banning	4	false
lesbian	find	8	true
lesbian	film	14	true
lesbian	between	16	true
lesbian	lead	9	true
lesbian	left	4	false
lesbian	five	4	false
lesbian	campaign	9	true
lesbian	custody	14	true
lesbian	itself	5	false
lesbian	employee	6	false
lesbian	published	4	false
lesbian	spot	4	false
lesbian	experience	5	false
lesbian	devoted	8	true
lesbian	record	4	false
lesbian	becoming	4	false
lesbian	neighborhood	4	false
lesbian	club	4	false
lesbian	office	4	false
lesbian	decided	5	false
lesbian	herself	9	true
lesbian	organization	30	true
lesbian	fight	5	false
lesbian	life	23	true
lesbian	come	7	true
lesbian	like	18	true
lesbian	your	5	false
lesbian	protected	4	false
lesbian	live	5	false
lesbian	apparently	4	false
lesbian	travel	5	false
lesbian	request	4	false
lesbian	percent	12	true
lesbian	announced	5	false
lesbian	wants	4	false
lesbian	teen-agers	7	true
lesbian	building	4	false
lesbian	helped	4	false
lesbian	feminist	4	false
lesbian	benefits	17	true
lesbian	officials	5	false
lesbian	homosexual	12	true
lesbian	corporate	4	false
lesbian	films	5	false
lesbian	passing	6	false
lesbian	filed	7	true
lesbian	marriage	14	true
lesbian	state	19	true
lesbian	influential	4	false
lesbian	staff	5	false
lesbian	stage	5	false
lesbian	subject	4	false
